	SiO2	TiO2	Al2O3	FeOt	MnO	MgO	CaO	K2O	Na2O	Group
2579	72.57	0.25	13.31	3.14	0.09	0.06	0.45	4.92	5.04	6-PAG and syenites
2580	70.0	0.39	13.4	5.02	0.09	0.53	1.22	6.36	2.82	6-PAG and syenites
2581	65.98	0.51	14.66	5.9	0.2	0.27	1.79	5.68	4.76	6-PAG and syenites
2582	72.64	0.26	13.02	3.45	0.12	0.12	0.65	5.25	4.34	6-PAG and syenites
2583	70.4	0.46	13.15	4.34	0.08	0.19	0.64	4.88	5.5	6-PAG and syenites
2584	73.79	0.14	12.58	3.17	0.08	0.07	0.26	4.77	4.87	6-PAG and syenites
2585	75.2	0.17	12.11	1.81	0.04	0.07	0.44	4.73	4.59	6-PAG and syenites
2586	75.2	0.2	12.17	1.83	0.03	0.07	0.53	4.71	4.71	6-PAG and syenites
2587	74.7	0.15	12.11	1.9	0.04	0.08	0.65	4.75	4.69	6-PAG and syenites
2588	75.7	0.26	11.09	2.43	0.04	0.02	0.26	4.52	4.67	6-PAG and syenites
2589	75.4	0.18	12.09	1.75	0.03	0.04	0.46	4.73	4.66	6-PAG and syenites
2590	75.0	0.23	12.33	2.06	0.04	0.04	0.17	5.0	4.54	6-PAG and syenites
2591	74.9	0.15	12.11	1.85	0.03	0.05	0.48	4.75	4.62	6-PAG and syenites
2592	74.9	0.26	12.09	1.82	0.04	0.04	0.43	4.74	4.56	6-PAG and syenites
2593	76.4	0.16	11.41	1.78	0.02	0.01	0.36	4.6	4.34	6-PAG and syenites
2594	73.7	0.23	10.64	3.36	0.04	0.01	0.21	4.44	5.46	6-PAG and syenites
2595	73.8	0.22	10.64	3.36	0.05	0.01	0.22	4.41	5.5	6-PAG and syenites
2596	73.5	0.34	10.59	3.43	0.04	0.03	0.55	4.46	5.57	6-PAG and syenites
2597	74.5	0.22	10.57	3.46	0.06	0.01	0.21	4.36	5.53	6-PAG and syenites
2598	73.9	0.27	10.55	3.52	0.05	0.01	0.17	4.48	5.68	6-PAG and syenites
2599	74.1	0.21	10.67	3.55	0.05	0.01	0.25	4.47	5.31	6-PAG and syenites
2600	73.5	0.23	10.46	3.48	0.05	0.02	0.59	4.44	5.52	6-PAG and syenites
2601	72.9	0.23	10.44	3.92	0.06	0.02	0.15	4.36	5.54	6-PAG and syenites
2602	72.5	0.24	10.32	3.99	0.06	0.02	0.15	4.39	5.86	6-PAG and syenites
2603	73.1	0.33	10.52	3.89	0.04	0.02	0.13	4.45	5.74	6-PAG and syenites
2604	74.9	0.35	10.81	3.04	0.05	0.03	0.36	4.6	5.11	6-PAG and syenites
2605	74.5	0.3	10.75	3.04	0.04	0.02	0.26	4.55	5.2	6-PAG and syenites
2606	74.1	0.3	10.64	3.5	0.06	0.01	0.22	4.41	5.39	6-PAG and syenites
2607	74.9	0.3	10.62	3.49	0.06	0.02	0.21	4.49	4.83	6-PAG and syenites
2608	73.5	0.22	10.23	3.95	0.05	0.02	0.18	4.41	5.95	6-PAG and syenites
2609	73.3	0.22	10.45	3.46	0.04	0.01	0.19	4.45	5.56	6-PAG and syenites
2610	73.0	0.29	10.32	4.0	0.06	0.01	0.21	4.41	5.9	6-PAG and syenites
2611	74.0	0.2	10.44	3.48	0.05	0.02	0.18	4.54	5.62	6-PAG and syenites
2612	72.68	0.39	13.78	3.07	0.17	0.12	0.26	5.11	4.07	6-PAG and syenites
2613	68.37	0.75	11.81	7.08	0.29	0.33	0.49	4.33	5.82	6-PAG and syenites
2614	72.1	0.48	11.5	5.47	0.3	0.17	0.34	4.39	4.72	6-PAG and syenites
2615	70.42	0.88	10.23	7.74	0.39	0.29	0.28	4.68	4.48	6-PAG and syenites
2616	68.36	0.56	15.95	3.77	0.2	0.42	1.44	3.53	5.57	6-PAG and syenites
2617	75.53	0.18	13.18	1.71	0.05	0.05	0.52	4.57	4.08	6-PAG and syenites
2618	72.55	0.2	14.47	2.25	0.11	0.21	0.55	4.7	4.8	6-PAG and syenites
2619	64.78	0.8	16.85	3.39	0.17	0.81	2.1	2.82	7.83	6-PAG and syenites
2620	75.83	0.07	13.1	1.43	0.04	0.08	0.4	4.76	4.15	6-PAG and syenites
2621	75.78	0.06	13.92	1.18	0.02	0.08	0.3	4.32	4.25	6-PAG and syenites
2624	74.02	0.12	12.11	4.24	0.09	0.02	0.86	4.59	3.77	6-PAG and syenites
2631	73.71	0.31	13.23	3.69	0.07	0.65	1.19	3.48	3.48	6-PAG and syenites
2633	73.4	0.11	12.71	2.95	0.07	0.02	0.99	5.56	4.03	6-PAG and syenites
2639	62.24	1.23	16.14	5.08	0.1	1.3	2.7	4.44	4.4	6-PAG and syenites
2640	64.04	1.07	15.47	5.06	0.13	1.06	2.1	4.61	4.59	6-PAG and syenites
2641	67.06	0.37	15.52	3.23	0.13	0.22	1.09	5.47	5.34	6-PAG and syenites
2642	69.35	0.37	14.34	3.17	0.12	0.16	0.79	5.34	4.74	6-PAG and syenites
2643	71.2	0.27	13.7	2.4	0.08	0.14	0.4	5.01	5.39	6-PAG and syenites
2644	65.05	0.97	15.22	4.4	0.16	1.09	2.8	3.16	6.13	6-PAG and syenites
2645	65.64	0.64	14.15	5.9	0.19	1.98	0.52	5.9	4.3	6-PAG and syenites
2647	66.61	0.26	14.84	5.06	0.15	0.56	1.28	5.87	4.68	6-PAG and syenites
2648	66.3	0.24	14.19	4.91	0.19	0.16	2.49	6.37	4.56	6-PAG and syenites
2650	70.29	0.12	14.05	3.93	0.04	0.21	0.68	5.51	4.67	6-PAG and syenites
2651	72.02	0.23	12.45	3.05	0.08	1.84	0.71	5.5	3.76	6-PAG and syenites
2652	73.22	0.36	12.77	1.81	0.02	1.94	0.45	5.49	3.66	6-PAG and syenites
2653	70.67	0.27	12.82	5.49	0.08	0.34	1.2	5.57	2.74	6-PAG and syenites
2654	73.48	0.15	12.02	3.72	0.04	0.4	0.51	4.32	4.83	6-PAG and syenites
2655	71.83	0.15	11.18	4.66	0.07	0.4	1.35	4.98	4.73	6-PAG and syenites
2656	71.7	0.07	13.6	2.66	0.04	0.18	0.79	6.81	3.82	6-PAG and syenites
2657	74.15	0.3	13.85	0.08	0.06	0.14	0.73	5.76	4.86	6-PAG and syenites
2658	75.72	0.16	10.36	4.34	0.06	0.06	0.32	4.3	4.26	6-PAG and syenites
2659	76.02	0.18	10.49	3.89	0.06	0.06	0.37	4.57	4.04	6-PAG and syenites
2660	73.19	0.25	11.69	4.68	0.09	0.07	0.27	4.75	4.73	6-PAG and syenites
2661	74.27	0.23	10.86	4.87	0.09	0.09	0.31	4.47	4.49	6-PAG and syenites
2662	70.12	0.51	12.07	6.01	0.07	0.08	0.59	4.84	5.11	6-PAG and syenites
2663	76.85	0.05	10.33	3.89	0.02	0.09	0.35	4.35	3.64	6-PAG and syenites
2664	72.63	0.19	12.19	4.43	0.08	0.07	0.31	4.87	5.02	6-PAG and syenites
2665	74.7	0.15	9.48	6.27	0.11	0.1	0.34	4.19	4.15	6-PAG and syenites
2666	64.23	0.2	16.7	3.15	0.16	0.24	1.13	5.53	7.19	6-PAG and syenites
2667	65.24	0.54	16.29	3.47	0.14	0.6	1.6	5.66	5.12	6-PAG and syenites
2668	65.35	0.61	16.37	3.2	0.17	0.52	1.1	6.14	5.06	6-PAG and syenites
2669	67.6	0.39	15.67	2.85	0.12	0.33	1.18	5.68	4.73	6-PAG and syenites
2670	71.51	0.23	13.9	2.2	0.06	0.09	0.62	5.43	4.41	6-PAG and syenites
2671	73.79	0.14	13.18	1.67	0.06	0.11	0.5	4.76	4.33	6-PAG and syenites
2672	70.63	0.27	14.29	2.48	0.08	0.14	0.82	5.43	4.55	6-PAG and syenites
2673	73.2	0.15	13.06	1.77	0.08	0.01	0.69	5.25	4.54	6-PAG and syenites
2674	76.75	0.05	12.39	0.95	0.02	0.01	0.14	4.75	4.2	6-PAG and syenites
2675	77.64	0.15	11.93	1.42	0.04	0.04	0.62	5.02	3.09	5- KCG
2676	77.91	0.14	11.92	1.31	0.03	0.03	0.57	4.93	3.1	5- KCG
2677	78.18	0.14	11.86	1.29	0.03	0.05	0.34	4.98	3.07	5- KCG
2678	78.57	0.12	11.61	1.21	0.03	0.06	0.38	4.92	3.04	5- KCG
2679	77.98	0.13	12.04	1.07	0.03	0.06	0.51	4.96	3.17	5- KCG
2680	78.15	0.12	11.95	1.01	0.02	0.04	0.34	5.19	3.11	5- KCG
2682	78.04	0.12	12.1	0.93	0.02	0.04	0.24	5.24	3.18	5- KCG
2683	73.83	0.39	12.74	3.07	0.08	0.41	0.95	4.23	4.04	5- KCG
2684	74.3	0.36	12.74	2.94	0.1	0.43	1.0	4.27	3.63	5- KCG
2685	74.56	0.34	12.6	2.8	0.08	0.27	1.26	4.29	3.58	5- KCG
2686	74.81	0.39	12.93	2.65	0.04	0.2	0.84	4.18	3.68	5- KCG
2687	74.25	0.4	12.85	3.14	0.07	0.32	0.48	4.27	3.93	5- KCG
2688	74.86	0.36	12.79	2.74	0.08	0.26	0.6	4.23	3.84	5- KCG
2689	72.66	0.43	13.09	3.99	0.14	0.36	1.64	3.79	3.66	5- KCG
2690	74.44	0.38	12.96	2.87	0.07	0.44	0.66	4.1	3.83	5- KCG
2691	74.1	0.38	12.72	2.96	0.08	0.37	1.31	4.21	3.64	5- KCG
2692	67.2	0.98	13.56	5.65	0.14	0.92	2.49	3.88	4.74	5- KCG
2693	72.16	0.46	13.8	2.39	0.05	0.58	1.22	4.75	4.34	5- KCG
2694	76.52	0.09	12.61	1.2	0.02	0.06	0.5	4.79	4.19	5- KCG
2695	74.83	0.24	13.4	1.47	0.02	0.2	0.68	5.32	3.75	5- KCG
2696	74.78	0.24	13.16	1.71	0.05	0.23	0.7	4.82	4.22	5- KCG
2697	77.54	0.15	11.65	2.09	0.02	0.03	0.31	4.03	4.04	5- KCG
2698	75.91	0.23	12.02	2.34	0.06	0.08	0.49	4.64	4.14	5- KCG
2699	76.95	0.18	10.86	2.87	0.07	0.02	0.25	4.62	4.0	5- KCG
2700	74.89	0.04	11.91	3.3	0.04	0.04	0.07	3.89	5.43	5- KCG
2701	76.58	0.08	9.62	4.59	0.06	0.02	0.19	4.38	3.95	5- KCG
2708	71.5	0.31	10.83	6.44	0.12	0.44	0.92	4.59	4.61	5- KCG
2709	69.31	0.66	12.33	5.93	0.17	0.15	1.0	4.79	5.25	5- KCG
2710	71.93	0.22	10.71	6.88	0.08	0.22	0.7	4.49	4.43	5- KCG
2711	71.52	0.45	9.42	7.0	0.08	0.05	1.23	4.42	5.11	5- KCG
2712	71.59	0.39	12.85	3.97	0.04	0.39	1.79	5.17	3.74	5- KCG
2713	68.67	0.37	14.2	5.15	0.04	0.11	2.2	4.56	4.5	5- KCG
2714	65.73	0.6	15.77	4.9	0.06	1.44	3.13	4.21	4.1	5- KCG
2715	73.25	0.02	14.05	3.19	0.01	0.31	1.38	5.18	2.49	5- KCG
2717	72.56	0.19	13.06	4.31	0.01	0.57	0.65	5.57	2.73	5- KCG
2718	76.99	0.12	11.3	1.55	0.02	0.02	0.05	4.51	4.21	5- KCG
2719	76.94	0.1	11.36	1.56	0.02	0.04	0.08	4.45	4.27	5- KCG
2721	71.1	0.45	13.98	3.73	1.5	0.03	0.29	4.09	3.53	5- KCG
2726	68.5	0.67	12.2	6.13	0.1	0.26	2.31	5.25	2.62	5- KCG
2727	65.1	0.96	11.9	9.36	0.16	0.42	3.17	4.23	2.58	5- KCG
2728	70.6	0.45	12.7	4.42	0.17	0.21	1.8	5.76	3.08	5- KCG
2729	65.9	0.79	13.0	6.59	0.12	0.59	2.78	5.36	2.99	5- KCG
2730	67.7	0.79	13.0	6.54	0.11	0.44	2.51	4.94	3.01	5- KCG
2731	70.3	0.33	13.3	3.31	0.05	0.22	1.62	5.76	3.11	5- KCG
2732	68.1	0.61	13.3	4.88	0.07	0.5	1.85	5.73	2.8	5- KCG
2733	72.3	0.36	12.3	3.09	0.04	0.38	1.39	5.45	2.85	5- KCG
2734	69.2	0.39	14.1	3.43	0.06	0.43	1.58	5.95	3.04	5- KCG
2735	71.5	0.26	13.0	2.83	0.04	0.18	1.25	6.09	3.03	5- KCG
2736	72.5	0.25	13.1	2.49	0.03	0.17	1.26	6.11	3.01	5- KCG
2737	71.88	0.19	13.73	1.96219622	0.04	0.29	1.42	4.9	3.62	5- KCG
2738	72.13	0.18	13.67	1.908190819	0.05	0.29	1.43	5.16	3.66	5- KCG
2739	71.5	0.21	13.59	2.223222322	0.05	0.36	1.29	4.75	3.6	5- KCG
2740	71.92	0.19	13.34	2.00720072	0.05	0.31	1.25	4.92	3.51	5- KCG
2741	72.13	0.2	13.27	2.115211521	0.05	0.37	1.13	4.39	3.74	5- KCG
2742	71.31	0.19	13.66	2.106210621	0.04	0.42	1.16	4.42	4.23	5- KCG
2743	73.19	0.16	12.73	1.755175518	0.05	0.18	0.99	4.6	3.63	5- KCG
2744	72.49	0.2	13.14	2.187218722	0.06	0.47	1.07	4.65	3.78	5- KCG
2745	73.93	0.2	13.05	1.890189019	0.04	0.37	1.06	4.78	3.47	5- KCG
2746	72.22	0.19	13.68	2.01620162	0.04	0.4	1.02	5.32	3.54	5- KCG
2747	72.66	0.19	13.7	1.908190819	0.05	0.34	1.07	5.35	3.47	5- KCG
2748	74.4	0.18	12.76	1.863186319	0.02	0.65	0.67	4.74	3.52	5- KCG
2749	73.76	0.17	12.69	1.710171017	0.03	0.35	0.66	4.65	3.55	5- KCG
2750	72.59	0.16	13.47	1.782178218	0.01	0.25	0.63	5.37	3.65	5- KCG
2751	72.69	0.15	12.94	1.908190819	0.02	0.16	0.39	5.48	3.41	5- KCG
2752	70.54	0.19	13.49	2.250225023	0.02	0.47	1.22	6.47	1.95	5- KCG
2753	63.9	0.53	16.0	4.239423942	0.12	0.46	2.38	5.27	4.36	5- KCG
2754	71.7	0.32	14.06	0.918091809	0.02	0.45	0.91	4.04	4.78	5- KCG
2755	71.5	0.31	13.87	1.197119712	0.02	0.43	0.63	4.39	4.62	5- KCG
2756	72.7	0.27	13.57	0.666066607	0.01	0.4	1.03	4.78	4.08	5- KCG
2757	66.3	0.44	16.16	3.600360036	0.18	0.58	1.9	4.8	4.34	5- KCG
2758	64.7	0.52	15.79	4.545454545	0.21	0.55	1.54	5.39	4.18	5- KCG
2759	75.8	0.26	12.03	0.576057606	0.02	0.19	0.46	6.04	2.57	5- KCG
2760	72.0	0.29	14.25	1.476147615	0.04	0.4	1.0	5.51	3.86	5- KCG
2761	68.4	0.43	15.0	2.295229523	0.07	0.77	2.08	4.7	3.96	5- KCG
2762	74.7	0.17	13.75	1.089108911	0.06	0.19	0.78	4.79	3.89	5- KCG
2763	67.97	0.56	15.11	3.710489554	0.15	1.06	2.59	3.3	4.97	5- KCG
2764	71.04	0.37	15.01	1.98447935	0.05	0.64	1.97	4.58	4.03	5- KCG
2765	70.49	0.49	15.21	2.627131421	0.07	0.41	1.46	4.58	4.21	5- KCG
2766	72.21	0.38	14.22	1.698283036	0.05	0.29	0.81	6.8	3.3	5- KCG
2767	75.13	0.29	13.21	1.451022117	0.04	0.38	1.07	4.69	3.5	5- KCG
2768	74.58	0.3	13.29	1.068491589	0.04	0.32	0.74	6.31	3.18	5- KCG
2769	75.14	0.25	13.26	0.93768859	0.04	0.18	0.55	6.78	2.74	5- KCG
2770	78.27	0.19	12.26	0.474403816	0.02	0.07	0.39	5.02	3.23	5- KCG
2771	68.88	0.46	14.97	3.204174373	0.13	1.05	2.45	3.6	4.75	5- KCG
2772	68.59	0.48	15.11	3.202875032	0.14	1.09	2.63	3.33	4.94	5- KCG
2773	70.22	0.48	14.62	2.460009135	0.09	0.63	1.67	5.56	3.91	5- KCG
2774	70.05	0.45	15.1	1.931999711	0.07	0.39	1.36	6.04	4.29	5- KCG
2775	75.62	0.42	12.67	1.41013487	0.04	0.19	1.05	5.39	3.0	5- KCG
2776	74.14	0.25	13.62	1.096111235	0.04	0.29	0.82	6.22	3.35	5- KCG
2777	71.54	0.37	14.91	2.002445372	0.05	0.55	1.73	4.3	4.22	5- KCG
2778	66.34	0.59	15.61	3.614410943	0.07	1.67	3.27	4.24	4.02	5- KCG
2779	74.31	0.19	14.13	1.21633785	0.02	0.23	1.72	4.17	3.83	5- KCG
2780	68.58	0.6	15.06	3.818732198	0.06	1.14	3.22	3.61	3.33	5- KCG
2781	70.97	0.22	15.82	1.31112225	0.02	0.33	0.28	5.78	5.09	5- KCG
2782	60.82	0.64	19.38	3.25845806	0.1	0.72	2.59	7.3	4.65	5- KCG
2783	60.54	0.59	17.7	4.879715025	0.18	0.99	4.35	7.94	2.13	5- KCG
2784	61.86	0.58	19.55	3.251204856	0.05	0.66	1.29	6.71	5.53	5- KCG
2785	64.22	0.65	16.95	3.495765256	0.04	0.92	2.02	6.83	4.33	5- KCG
2786	57.64	0.57	18.03	3.730739566	0.24	0.76	7.57	7.84	3.05	5- KCG
2787	62.05	0.52	18.85	2.852497361	0.09	0.63	2.27	6.84	5.45	5- KCG
2788	60.33	0.57	18.85	3.375218688	0.1	0.69	4.16	5.61	5.8	5- KCG
2789	71.73	0.39	14.29	2.244017188	0.04	0.44	1.93	5.25	3.33	5- KCG
2790	71.0	0.43	14.4	2.587527747	0.05	0.53	1.82	5.4	3.38	5- KCG
2791	70.75	0.53	14.06	2.984945373	0.04	0.62	1.99	5.46	3.09	5- KCG
2792	69.31	0.6	14.73	3.521247494	0.06	0.76	2.62	4.31	3.53	5- KCG
2793	71.99	0.43	13.62	2.622251107	0.05	0.5	1.95	5.48	2.95	5- KCG
2794	70.99	0.39	14.71	2.16700289	0.04	0.45	1.71	5.56	3.64	5- KCG
2795	65.9	0.08	19.21	1.262577976	0.04	0.24	0.36	5.81	6.93	5- KCG
2796	75.33	0.14	13.42	1.13132098	0.03	0.18	1.12	5.21	3.28	5- KCG
2797	73.18	0.33	13.89	2.323828351	0.04	0.46	1.83	3.74	3.86	5- KCG
2798	76.85	0.06	13.37	0.500758148	0.03	0.02	0.3	4.54	4.26	5- KCG
2799	76.96	0.13	12.4	1.229856849	0.05	0.11	0.54	5.19	3.24	5- KCG
2800	70.56	0.33	13.76	2.700270027	0.078	0.34	0.97	4.82	3.8	5- KCG
2801	62.5	1.106	14.06	7.605760576	0.133	0.98	3.16	4.28	3.35	5- KCG
2802	61.76	1.15	14.16	7.866786679	0.138	1.07	3.07	4.02	3.64	5- KCG
2803	63.41	1.066	14.11	7.092709271	0.123	0.91	2.99	4.28	3.53	5- KCG
2804	71.78	0.318	13.86	2.565256526	0.056	0.33	1.38	4.83	3.84	5- KCG
2805	74.56	0.216	13.26	2.439243924	0.049	0.11	0.94	5.04	3.74	5- KCG
2806	71.57	0.304	13.73	2.709270927	0.065	0.29	1.13	5.06	4.27	5- KCG
2807	62.2	1.216	14.09	8.100810081	0.164	1.03	2.84	4.59	3.4	5- KCG
2808	61.09	1.222	13.81	8.01080108	0.164	1.02	2.79	4.58	3.31	5- KCG
2809	66.18	0.48	14.18	4.446444644	0.089	0.66	2.29	4.24	3.55	5- KCG
2810	69.99	0.329	13.43	3.537353735	0.079	0.15	1.33	4.96	3.93	5- KCG
2811	64.55	0.51	15.04	4.455445545	0.088	1.1	3.36	3.69	3.68	5- KCG
2812	73.68	0.256	13.41	2.700270027	0.034	0.24	0.65	5.18	3.31	5- KCG
2813	63.03	1.124	14.26	7.200720072	0.131	0.97	3.19	4.12	3.24	5- KCG
2814	69.83	0.328	13.46	2.799279928	0.047	0.43	1.4	4.74	3.46	5- KCG
2815	73.05	0.236	13.07	2.547254725	0.062	0.18	0.71	5.24	3.39	5- KCG
2816	72.45	0.234	13.03	2.457245725	0.052	0.15	0.99	5.34	3.39	5- KCG
2817	71.6	0.262	13.1	2.664266427	0.059	0.24	1.0	5.0	3.47	5- KCG
2818	72.08	0.23	12.91	2.241224122	0.043	0.2	0.76	5.24	3.23	5- KCG
2819	73.26	0.247	13.26	2.484248425	0.053	0.17	1.14	5.17	3.53	5- KCG
2820	71.99	0.237	12.69	2.304230423	0.036	0.48	0.9	4.86	3.41	5- KCG
2821	70.17	0.38	14.12	3.060306031	0.071	0.45	1.24	5.23	3.44	5- KCG
2822	69.19	0.322	13.91	2.583258326	0.046	0.62	1.42	4.74	3.83	5- KCG
2823	65.13	0.257	15.84	2.268226823	0.03	1.57	4.15	1.66	4.84	5- KCG
2824	65.12	0.264	16.63	2.475247525	0.049	2.02	4.63	2.51	4.18	5- KCG
2825	63.24	1.081	13.81	7.515751575	0.132	0.97	3.25	4.52	3.36	5- KCG
2826	61.81	1.046	13.7	7.227722772	0.123	0.95	3.01	4.51	3.47	5- KCG
2827	62.74	1.151	13.74	6.570657066	0.131	1.07	2.57	4.66	3.62	5- KCG
2828	70.79	0.319	13.84	2.691269127	0.057	0.33	1.65	4.86	3.71	5- KCG
2829	63.86	1.06	14.1	7.218721872	0.129	0.94	3.19	4.25	3.49	5- KCG
2830	70.25	0.335	13.49	2.736273627	0.072	0.37	1.54	4.8	3.51	5- KCG
2831	71.24	0.336	13.83	3.195319532	0.067	0.38	0.88	5.0	3.38	5- KCG
2832	70.63	0.323	14.13	3.357335734	0.081	0.14	1.39	5.8	3.48	5- KCG
2833	70.14	0.361	13.72	3.699369937	0.1	0.17	1.31	5.35	3.64	5- KCG
2834	75.18	0.24	12.3	1.404140414	0.03	0.18	0.42	4.89	4.07	5- KCG
2835	70.31	0.32	14.91	1.908190819	0.06	0.61	1.57	4.73	4.14	5- KCG
2836	71.24	0.31	14.45	1.719171917	0.05	0.49	1.52	4.6	3.92	5- KCG
2837	69.85	0.35	14.76	2.097209721	0.07	0.69	1.91	4.31	4.15	5- KCG
2838	70.69	0.31	14.6	1.881188119	0.05	0.59	1.65	4.57	3.9	5- KCG
2839	68.86	0.34	15.06	2.313231323	0.05	0.9	2.26	3.97	4.2	5- KCG
2840	74.8	0.19	13.33	1.071107111	0.05	0.28	1.1	4.58	3.33	5- KCG
2841	72.63	0.33	13.48	1.440144014	0.06	0.32	0.83	4.76	3.97	5- KCG
2842	66.56	0.44	16.65	2.763276328	0.06	0.66	2.4	4.38	4.41	5- KCG
2843	65.24	0.54	15.71	3.447344734	0.08	1.54	2.93	3.99	4.01	5- KCG
2844	67.9	0.39	16.08	2.070207021	0.1	0.47	0.85	5.11	4.92	5- KCG
2845	74.22	0.2	13.87	0.909090909	0.03	0.12	0.3	6.13	3.54	5- KCG
2846	71.41	0.27	14.68	1.701170117	0.06	0.53	1.51	4.6	4.1	5- KCG
2847	68.44	0.35	15.42	2.457245725	0.07	0.85	2.2	4.53	4.08	5- KCG
2848	69.6	0.224	12.44	4.482448245	0.013	0.22	0.37	6.37	2.39	5- KCG
2849	72.09	0.244	13.03	2.529252925	0.017	0.2	0.4	5.58	3.09	5- KCG
2850	70.95	0.243	13.01	2.484248425	0.023	0.25	0.37	6.59	2.49	5- KCG
2851	75.42	0.11	12.04	1.00810081	0.04	0.05	0.43	4.94	3.45	5- KCG
2852	74.04	0.29	12.91	2.058910344	0.05	0.25	1.19	4.88	4.04	5- KCG
2853	69.97	0.329	13.87	2.052205221	0.053	0.32	1.81	7.88	1.31	5- KCG
2854	62.26	1.104	13.63	6.840684068	0.122	1.13	2.19	4.77	3.54	5- KCG
2855	62.82	0.549	16.27	4.905490549	0.089	2.93	4.84	2.52	3.68	5- KCG
2856	56.05	1.41	16.12	9.702970297	0.135	2.11	4.99	3.81	3.12	5- KCG
2857	66.1	0.293	13.65	2.574257426	0.07	0.28	7.74	5.86	0.25	5- KCG
2858	70.41	0.45	13.47	4.680393459	0.02	0.41	0.82	5.12	3.99	5- KCG
2859	70.34	0.39	15.56	2.061206121	0.06	0.47	0.61	6.25	3.77	5- KCG
2860	72.46	0.35	13.79	3.043603329	0.15	0.37	0.81	5.48	3.12	5- KCG
2861	62.39	0.67	17.55	3.051305131	0.08	0.97	2.36	5.47	4.17	5- KCG
2862	63.23	0.66	17.62	3.132313231	0.06	0.98	2.94	5.11	4.4	5- KCG
2863	76.05	0.14	12.9	0.773986795	0.02	0.1	0.71	6.71	2.49	5- KCG
2864	76.93	0.15	12.5	1.166462703	0.05	0.12	0.53	5.3	3.12	5- KCG
2865	71.31	0.49	14.96	1.870580178	0.05	0.31	0.99	5.62	4.12	5- KCG
2866	67.65	0.554	14.23	4.428442844	0.118	0.31	1.39	4.28	4.31	5- KCG
2867	68.3	0.35	15.68	1.96219622	0.04	0.65	2.68	3.56	4.38	5- KCG
2868	71.23	0.252	13.19	3.078307831	0.021	0.28	0.35	7.42	1.5	5- KCG
2869	63.68	0.47	14.14	3.762376238	0.189	1.37	3.53	3.91	3.79	5- KCG
2870	70.46	0.21	14.1	2.079207921	0.02	0.4	0.23	10.14	1.18	5- KCG
2871	73.57	0.22	13.64	1.359135914	0.05	0.36	1.09	5.13	3.53	5- KCG
2872	53.07	2.72	14.74	10.64806481	0.15	4.17	6.1	1.89	2.52	5- KCG
2873	76.85	0.14	12.66	0.909090909	0.03	0.15	0.29	4.65	3.43	5- KCG
2874	76.43	0.16	12.93	0.936093609	0.02	0.17	0.28	4.66	3.57	5- KCG
2875	75.23	0.28	13.0	1.449144914	0.02	0.25	0.17	5.3	3.44	5- KCG
2876	72.53	0.3	14.12	2.232223222	0.03	0.29	0.8	5.5	2.6	5- KCG
2877	77.14	0.1	12.11	1.152115212	0.01	0.04	0.28	5.61	2.76	5- KCG
2878	77.1	0.11	12.16	1.062106211	0.01	0.02	0.27	5.28	3.08	5- KCG
2879	75.06	0.18	12.94	1.431143114	0.03	0.24	0.6	4.95	3.57	5- KCG
2880	77.93	0.04	12.29	0.882088209	0.01	0.02	0.11	4.38	3.99	5- KCG
2881	77.08	0.05	12.31	0.927092709	0.01	0.04	0.24	4.65	3.86	5- KCG
2882	74.58	0.19	12.99	1.620162016	0.01	0.18	0.45	5.14	3.49	5- KCG
2883	73.8	0.04	15.18	0.558055806	0.01	0.08	0.67	4.45	4.25	5- KCG
2884	74.2	0.06	15.01	0.468046805	0.01	0.11	0.72	4.31	4.3	5- KCG
2885	72.39	0.1	15.56	0.756075608	0.02	0.29	1.3	3.96	4.52	5- KCG
2886	71.6	0.42	14.46	2.628262826	0.03	0.8	1.08	3.43	3.51	5- KCG
2887	70.06	0.52	15.23	2.943294329	0.05	0.73	1.78	3.74	3.43	5- KCG
2888	73.36	0.15	15.29	1.053105311	0.02	0.27	0.96	4.19	3.33	5- KCG
2889	68.05	0.43	15.57	2.367236724	0.04	1.19	2.2	3.7	4.69	5- KCG
2890	75.65	0.18	13.16	1.053105311	0.03	0.34	0.76	4.44	3.89	5- KCG
2891	64.69	0.2	19.01	1.557155716	0.03	0.44	2.14	6.07	4.69	5- KCG
2892	63.74	0.56	17.85	3.222322232	0.07	1.63	2.18	4.0	4.6	5- KCG
2893	75.12	0.11	13.18	0.837083708	0.05	0.08	0.79	4.9	3.49	5- KCG
2894	76.96	0.03	12.84	0.684068407	0.08	0.02	0.34	4.01	4.32	5- KCG
2895	66.74	0.78	15.31	3.591359136	0.07	1.63	2.6	3.99	3.84	5- KCG
2896	66.1	1.2	13.1	6.48	0.13	1.1	2.8	3.9	3.7	5- KCG
2897	66.5	1.3	12.0	7.65	0.17	1.2	2.6	3.7	3.3	5- KCG
2898	71.1	0.6	13.5	3.51	0.07	0.6	2.1	4.2	3.7	5- KCG
2899	71.0	0.57	13.7	3.23	0.08	0.53	1.8	4.4	3.4	5- KCG
2900	71.2	0.5	13.6	2.88	0.06	0.45	1.9	4.5	3.6	5- KCG
2901	70.7	0.44	14.2	3.15	0.06	0.46	1.6	4.8	3.5	5- KCG
2902	71.2	0.49	14.2	2.79	0.07	0.53	1.8	4.5	3.7	5- KCG
